,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
379094,2013,MN,Minnesota,3.3,3.3,3.0,3.6,"(46.35564873600049, -94.79420050299967)",27,GENDER
379096,2013,MN,Minnesota,2.5,2.5,2.2,2.8,"(46.35564873600049, -94.79420050299967)",27,GENDER
379102,2013,MO,Missouri,4.5,4.5,4.0,4.9,"(38.635790776000476, -92.56630005299968)",29,GENDER
379104,2013,MO,Missouri,3.2,3.2,2.7,3.6,"(38.635790776000476, -92.56630005299968)",29,GENDER
379110,2013,MS,Mississippi,5.3,5.3,4.8,5.7,"(32.745510099000455, -89.53803082499968)",28,GENDER
379112,2013,MS,Mississippi,3.4,3.4,3.0,3.9,"(32.745510099000455, -89.53803082499968)",28,GENDER
379118,2013,MT,Montana,3.9,3.9,3.5,4.2,"(47.06652897200047, -109.42442064499971)",30,GENDER
379120,2013,MT,Montana,2.9,2.9,2.6,3.2,"(47.06652897200047, -109.42442064499971)",30,GENDER
379126,2013,NC,North Carolina,4.3,4.3,4.0,4.7,"(35.466220975000454, -79.15925046299964)",37,GENDER
379128,2013,NC,North Carolina,2.9,2.9,2.6,3.2,"(35.466220975000454, -79.15925046299964)",37,GENDER
379134,2013,ND,North Dakota,3.2,3.2,2.8,3.6,"(47.47531977900047, -100.11842104899966)",38,GENDER
379136,2013,ND,North Dakota,2.3,2.3,2.0,2.6,"(47.47531977900047, -100.11842104899966)",38,GENDER
379142,2013,NE,Nebraska,3.7,3.7,3.4,3.9,"(41.6410409880005, -99.36572062299967)",31,GENDER
379144,2013,NE,Nebraska,2.3,2.3,2.1,2.6,"(41.6410409880005, -99.36572062299967)",31,GENDER
379151,2013,NH,New Hampshire,4.0,4.0,3.6,4.4,"(43.65595011300047, -71.50036091999965)",33,GENDER
379153,2013,NH,New Hampshire,3.2,3.2,2.8,3.6,"(43.65595011300047, -71.50036091999965)",33,GENDER
379159,2013,NJ,New Jersey,3.7,3.7,3.4,4.0,"(40.13057004800049, -74.27369128799967)",34,GENDER
379161,2013,NJ,New Jersey,2.9,2.9,2.6,3.2,"(40.13057004800049, -74.27369128799967)",34,GENDER
379167,2013,NM,New Mexico,4.2,4.2,3.8,4.5,"(34.52088095200048, -106.24058098499967)",35,GENDER
379169,2013,NM,New Mexico,3.3,3.3,3.0,3.7,"(34.52088095200048, -106.24058098499967)",35,GENDER
379175,2013,NV,Nevada,4.3,4.3,3.7,4.9,"(39.493240390000494, -117.07184056399967)",32,GENDER
379177,2013,NV,Nevada,3.1,3.1,2.4,3.7,"(39.493240390000494, -117.07184056399967)",32,GENDER
379183,2013,NY,New York,4.1,4.1,3.7,4.4,"(42.82700103200045, -75.54397042699964)",36,GENDER
379185,2013,NY,New York,3.2,3.2,2.9,3.6,"(42.82700103200045, -75.54397042699964)",36,GENDER
379191,2013,OH,Ohio,4.7,4.7,4.3,5.0,"(40.06021014100048, -82.40426005599966)",39,GENDER
379193,2013,OH,Ohio,3.0,3.0,2.7,3.3,"(40.06021014100048, -82.40426005599966)",39,GENDER
379199,2013,OK,Oklahoma,5.1,5.1,4.7,5.5,"(35.47203135600046, -97.52107021399968)",40,GENDER
379201,2013,OK,Oklahoma,3.6,3.6,3.2,4.0,"(35.47203135600046, -97.52107021399968)",40,GENDER
379207,2013,OR,Oregon,5.0,5.0,4.6,5.5,"(44.56744942400047, -120.15503132599969)",41,GENDER
379209,2013,OR,Oregon,3.7,3.7,3.3,4.2,"(44.56744942400047, -120.15503132599969)",41,GENDER
379215,2013,PA,Pennsylvania,4.7,4.7,4.4,5.0,"(40.79373015200048, -77.86070029399963)",42,GENDER
379217,2013,PA,Pennsylvania,3.4,3.4,3.1,3.7,"(40.79373015200048, -77.86070029399963)",42,GENDER
379223,2013,PR,Puerto Rico,4.8,4.8,4.4,5.3,"(18.220833, -66.590149)",72,GENDER
379225,2013,PR,Puerto Rico,3.3,3.3,2.9,3.8,"(18.220833, -66.590149)",72,GENDER
379231,2013,RI,Rhode Island,4.2,4.2,3.9,4.6,"(41.70828019300046, -71.52247031399963)",44,GENDER
379233,2013,RI,Rhode Island,3.4,3.4,3.0,3.9,"(41.70828019300046, -71.52247031399963)",44,GENDER
379239,2013,SC,South Carolina,4.5,4.5,4.2,4.8,"(33.998821303000454, -81.04537120699968)",45,GENDER
379241,2013,SC,South Carolina,3.1,3.1,2.7,3.4,"(33.998821303000454, -81.04537120699968)",45,GENDER
379247,2013,SD,South Dakota,3.1,3.1,2.8,3.5,"(44.353130053000484, -100.3735306369997)",46,GENDER
379249,2013,SD,South Dakota,1.9,1.9,1.5,2.2,"(44.353130053000484, -100.3735306369997)",46,GENDER
379255,2013,TN,Tennessee,4.7,4.7,4.2,5.2,"(35.68094058000048, -85.77449091399967)",47,GENDER
379257,2013,TN,Tennessee,2.8,2.8,2.3,3.2,"(35.68094058000048, -85.77449091399967)",47,GENDER
379263,2013,TX,Texas,3.8,3.8,3.5,4.2,"(31.827240407000488, -99.42677020599967)",48,GENDER
379265,2013,TX,Texas,2.4,2.4,2.1,2.7,"(31.827240407000488, -99.42677020599967)",48,GENDER
379270,2013,US,United States,4.2,4.2,4.1,4.5,,59,GENDER
379271,2013,US,United States,3.1,3.1,2.9,3.3,,59,GENDER
379274,2013,UT,Utah,4.2,4.2,4.0,4.5,"(39.360700171000474, -111.58713063499971)",49,GENDER
379276,2013,UT,Utah,2.7,2.7,2.4,2.9,"(39.360700171000474, -111.58713063499971)",49,GENDER
379282,2013,VA,Virginia,3.8,3.8,3.5,4.2,"(37.54268067400045, -78.45789046299967)",51,GENDER
379284,2013,VA,Virginia,2.8,2.8,2.5,3.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
379290,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
379292,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
379298,2013,VT,Vermont,3.9,3.9,3.6,4.3,"(43.62538123900049, -72.51764079099962)",50,GENDER
379300,2013,VT,Vermont,2.8,2.8,2.5,3.2,"(43.62538123900049, -72.51764079099962)",50,GENDER
379306,2013,WA,Washington,4.6,4.6,4.3,4.9,"(47.52227862900048, -120.47001078999972)",53,GENDER
379308,2013,WA,Washington,3.1,3.1,2.9,3.4,"(47.52227862900048, -120.47001078999972)",53,GENDER
379314,2013,WI,Wisconsin,4.4,4.4,3.9,4.9,"(44.39319117400049, -89.81637074199966)",55,GENDER
379316,2013,WI,Wisconsin,2.6,2.6,2.3,3.0,"(44.39319117400049, -89.81637074199966)",55,GENDER
379322,2013,WV,West Virginia,5.2,5.2,4.8,5.6,"(38.66551020200046, -80.71264013499967)",54,GENDER
379324,2013,WV,West Virginia,3.8,3.8,3.4,4.3,"(38.66551020200046, -80.71264013499967)",54,GENDER
379330,2013,WY,Wyoming,4.1,4.1,3.6,4.6,"(43.23554134300048, -108.10983035299967)",56,GENDER
379332,2013,WY,Wyoming,2.3,2.3,2.0,2.6,"(43.23554134300048, -108.10983035299967)",56,GENDER
379338,2013,AK,Alaska,3.8,3.8,3.4,4.3,"(64.84507995700051, -147.72205903599973)",2,GENDER
379340,2013,AK,Alaska,2.4,2.4,2.0,2.7,"(64.84507995700051, -147.72205903599973)",2,GENDER
379346,2013,AL,Alabama,5.3,5.3,4.9,5.7,"(32.84057112200048, -86.63186076199969)",1,GENDER
379348,2013,AL,Alabama,3.6,3.6,3.1,4.0,"(32.84057112200048, -86.63186076199969)",1,GENDER
379354,2013,AR,Arkansas,5.4,5.4,4.9,5.9,"(34.74865012400045, -92.27449074299966)",5,GENDER
379356,2013,AR,Arkansas,3.4,3.4,2.9,3.9,"(34.74865012400045, -92.27449074299966)",5,GENDER
379362,2013,AZ,Arizona,4.5,4.5,3.8,5.2,"(34.865970280000454, -111.76381127699972)",4,GENDER
379364,2013,AZ,Arizona,3.2,3.2,2.5,3.9,"(34.865970280000454, -111.76381127699972)",4,GENDER
379365,2013,CT,Connecticut,2.9,2.9,2.6,3.3,"(41.56266102000046, -72.64984095199964)",9,GENDER
379371,2013,CA,California,4.1,4.1,3.9,4.4,"(37.63864012300047, -120.99999953799971)",6,GENDER
379373,2013,CA,California,3.5,3.5,3.2,3.7,"(37.63864012300047, -120.99999953799971)",6,GENDER
379379,2013,CO,Colorado,3.9,3.9,3.6,4.1,"(38.843840757000464, -106.13361092099967)",8,GENDER
379381,2013,CO,Colorado,2.7,2.7,2.4,2.9,"(38.843840757000464, -106.13361092099967)",8,GENDER
379387,2013,CT,Connecticut,4.0,4.0,3.6,4.3,"(41.56266102000046, -72.64984095199964)",9,GENDER
379394,2013,DC,District of Columbia,3.5,3.5,3.0,4.0,"(38.907192, -77.036871)",11,GENDER
379396,2013,DC,District of Columbia,3.6,3.6,3.0,4.2,"(38.907192, -77.036871)",11,GENDER
379402,2013,DE,Delaware,4.2,4.2,3.8,4.6,"(39.008830667000495, -75.57774116799965)",10,GENDER
379404,2013,DE,Delaware,3.0,3.0,2.6,3.4,"(39.008830667000495, -75.57774116799965)",10,GENDER
379410,2013,FL,Florida,4.6,4.6,4.3,4.9,"(28.932040377000476, -81.92896053899966)",12,GENDER
379417,2013,GA,Georgia,3.8,3.8,3.5,4.1,"(32.83968109300048, -83.62758034599966)",13,GENDER
379419,2013,GA,Georgia,3.1,3.1,2.7,3.5,"(32.83968109300048, -83.62758034599966)",13,GENDER
379425,2013,GU,Guam,3.4,3.4,2.9,4.0,"(13.444304, 144.793731)",66,GENDER
379427,2013,GU,Guam,3.4,3.4,2.7,4.1,"(13.444304, 144.793731)",66,GENDER
379433,2013,HI,Hawaii,2.9,2.9,2.6,3.1,"(21.304850435000446, -157.85774940299973)",15,GENDER
379440,2013,IA,Iowa,3.5,3.5,3.2,3.8,"(42.46940091300047, -93.81649055599968)",19,GENDER
379442,2013,IA,Iowa,2.4,2.4,2.1,2.7,"(42.46940091300047, -93.81649055599968)",19,GENDER
379448,2013,ID,Idaho,4.5,4.5,4.1,5.0,"(43.682630005000476, -114.3637300419997)",16,GENDER
379450,2013,ID,Idaho,2.8,2.8,2.4,3.2,"(43.682630005000476, -114.3637300419997)",16,GENDER
379456,2013,IL,Illinois,4.2,4.2,3.8,4.6,"(40.48501028300046, -88.99771017799969)",17,GENDER
379458,2013,IL,Illinois,3.1,3.1,2.7,3.5,"(40.48501028300046, -88.99771017799969)",17,GENDER
379464,2013,IN,Indiana,4.7,4.7,4.4,5.0,"(39.766910452000445, -86.14996019399968)",18,GENDER
379466,2013,IN,Indiana,3.3,3.3,2.9,3.6,"(39.766910452000445, -86.14996019399968)",18,GENDER
379472,2013,KS,Kansas,3.6,3.6,3.5,3.8,"(38.34774030000045, -98.20078122699965)",20,GENDER
379474,2013,KS,Kansas,2.6,2.6,2.5,2.8,"(38.34774030000045, -98.20078122699965)",20,GENDER
379480,2013,KY,Kentucky,5.2,5.2,4.8,5.6,"(37.645970271000465, -84.77497104799966)",21,GENDER
379482,2013,KY,Kentucky,3.8,3.8,3.4,4.2,"(37.645970271000465, -84.77497104799966)",21,GENDER
379488,2013,LA,Louisiana,4.9,4.9,4.3,5.4,"(31.31266064400046, -92.44568007099969)",22,GENDER
379490,2013,LA,Louisiana,3.4,3.4,2.8,4.0,"(31.31266064400046, -92.44568007099969)",22,GENDER
379496,2013,MA,Massachusetts,4.3,4.3,4.0,4.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
379498,2013,MA,Massachusetts,3.3,3.3,3.0,3.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
379504,2013,MD,Maryland,3.7,3.7,3.4,4.0,"(39.29058096400047, -76.60926011099963)",24,GENDER
379506,2013,MD,Maryland,2.9,2.9,2.6,3.3,"(39.29058096400047, -76.60926011099963)",24,GENDER
379512,2013,ME,Maine,4.3,4.3,3.9,4.6,"(45.254228894000505, -68.98503133599962)",23,GENDER
379514,2013,ME,Maine,3.3,3.3,2.9,3.7,"(45.254228894000505, -68.98503133599962)",23,GENDER
379520,2013,MI,Michigan,4.3,4.3,4.0,4.6,"(44.6613195430005, -84.71439026999968)",26,GENDER
379522,2013,MI,Michigan,3.5,3.5,3.2,3.8,"(44.6613195430005, -84.71439026999968)",26,GENDER
379528,2013,MN,Minnesota,3.3,3.3,3.0,3.6,"(46.35564873600049, -94.79420050299967)",27,GENDER
379530,2013,MN,Minnesota,2.5,2.5,2.2,2.8,"(46.35564873600049, -94.79420050299967)",27,GENDER
379536,2013,MO,Missouri,4.3,4.3,3.9,4.7,"(38.635790776000476, -92.56630005299968)",29,GENDER
379538,2013,MO,Missouri,3.2,3.2,2.8,3.6,"(38.635790776000476, -92.56630005299968)",29,GENDER
379544,2013,MS,Mississippi,5.2,5.2,4.8,5.6,"(32.745510099000455, -89.53803082499968)",28,GENDER
379546,2013,MS,Mississippi,3.4,3.4,2.9,3.8,"(32.745510099000455, -89.53803082499968)",28,GENDER
379553,2013,MT,Montana,3.8,3.8,3.5,4.1,"(47.06652897200047, -109.42442064499971)",30,GENDER
379555,2013,MT,Montana,2.9,2.9,2.6,3.1,"(47.06652897200047, -109.42442064499971)",30,GENDER
379561,2013,NC,North Carolina,4.3,4.3,3.9,4.6,"(35.466220975000454, -79.15925046299964)",37,GENDER
379563,2013,NC,North Carolina,2.9,2.9,2.6,3.2,"(35.466220975000454, -79.15925046299964)",37,GENDER
379569,2013,ND,North Dakota,3.2,3.2,2.8,3.5,"(47.47531977900047, -100.11842104899966)",38,GENDER
379571,2013,ND,North Dakota,2.3,2.3,2.0,2.6,"(47.47531977900047, -100.11842104899966)",38,GENDER
379577,2013,NE,Nebraska,3.5,3.5,3.3,3.8,"(41.6410409880005, -99.36572062299967)",31,GENDER
379579,2013,NE,Nebraska,2.3,2.3,2.1,2.6,"(41.6410409880005, -99.36572062299967)",31,GENDER
379585,2013,NH,New Hampshire,3.8,3.8,3.4,4.1,"(43.65595011300047, -71.50036091999965)",33,GENDER
379587,2013,NH,New Hampshire,3.2,3.2,2.8,3.5,"(43.65595011300047, -71.50036091999965)",33,GENDER
379593,2013,NJ,New Jersey,3.7,3.7,3.5,4.0,"(40.13057004800049, -74.27369128799967)",34,GENDER
379595,2013,NJ,New Jersey,2.8,2.8,2.6,3.1,"(40.13057004800049, -74.27369128799967)",34,GENDER
379601,2013,NM,New Mexico,4.1,4.1,3.8,4.4,"(34.52088095200048, -106.24058098499967)",35,GENDER
379603,2013,NM,New Mexico,3.4,3.4,3.0,3.7,"(34.52088095200048, -106.24058098499967)",35,GENDER
379609,2013,NV,Nevada,4.3,4.3,3.7,4.9,"(39.493240390000494, -117.07184056399967)",32,GENDER
379611,2013,NV,Nevada,3.1,3.1,2.5,3.8,"(39.493240390000494, -117.07184056399967)",32,GENDER
379617,2013,NY,New York,4.1,4.1,3.7,4.4,"(42.82700103200045, -75.54397042699964)",36,GENDER
379619,2013,NY,New York,3.3,3.3,2.9,3.6,"(42.82700103200045, -75.54397042699964)",36,GENDER
379625,2013,OH,Ohio,4.5,4.5,4.2,4.8,"(40.06021014100048, -82.40426005599966)",39,GENDER
379627,2013,OH,Ohio,3.0,3.0,2.7,3.3,"(40.06021014100048, -82.40426005599966)",39,GENDER
379633,2013,OK,Oklahoma,5.0,5.0,4.6,5.4,"(35.47203135600046, -97.52107021399968)",40,GENDER
379635,2013,OK,Oklahoma,3.6,3.6,3.2,4.0,"(35.47203135600046, -97.52107021399968)",40,GENDER
379641,2013,OR,Oregon,4.9,4.9,4.5,5.4,"(44.56744942400047, -120.15503132599969)",41,GENDER
379648,2013,PA,Pennsylvania,4.5,4.5,4.2,4.8,"(40.79373015200048, -77.86070029399963)",42,GENDER
379650,2013,PA,Pennsylvania,3.4,3.4,3.0,3.7,"(40.79373015200048, -77.86070029399963)",42,GENDER
379656,2013,PR,Puerto Rico,4.8,4.8,4.4,5.2,"(18.220833, -66.590149)",72,GENDER
379658,2013,PR,Puerto Rico,3.3,3.3,2.9,3.8,"(18.220833, -66.590149)",72,GENDER
379664,2013,RI,Rhode Island,4.2,4.2,3.8,4.5,"(41.70828019300046, -71.52247031399963)",44,GENDER
379666,2013,RI,Rhode Island,3.4,3.4,2.9,3.8,"(41.70828019300046, -71.52247031399963)",44,GENDER
379672,2013,SC,South Carolina,4.4,4.4,4.1,4.8,"(33.998821303000454, -81.04537120699968)",45,GENDER
379674,2013,SC,South Carolina,3.1,3.1,2.7,3.4,"(33.998821303000454, -81.04537120699968)",45,GENDER
379680,2013,SD,South Dakota,3.1,3.1,2.7,3.5,"(44.353130053000484, -100.3735306369997)",46,GENDER
379682,2013,SD,South Dakota,1.8,1.8,1.5,2.2,"(44.353130053000484, -100.3735306369997)",46,GENDER
379689,2013,TN,Tennessee,4.6,4.6,4.1,5.0,"(35.68094058000048, -85.77449091399967)",47,GENDER
379691,2013,TN,Tennessee,2.8,2.8,2.4,3.2,"(35.68094058000048, -85.77449091399967)",47,GENDER
379697,2013,TX,Texas,3.9,3.9,3.5,4.2,"(31.827240407000488, -99.42677020599967)",48,GENDER
379699,2013,TX,Texas,2.5,2.5,2.2,2.7,"(31.827240407000488, -99.42677020599967)",48,GENDER
379704,2013,US,United States,4.2,4.2,4.0,4.3,,59,GENDER
379705,2013,US,United States,3.1,3.1,2.9,3.3,,59,GENDER
379709,2013,UT,Utah,2.8,2.8,2.5,3.0,"(39.360700171000474, -111.58713063499971)",49,GENDER
379715,2013,VA,Virginia,3.8,3.8,3.5,4.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
379717,2013,VA,Virginia,2.8,2.8,2.5,3.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
379723,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
379725,2013,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
379731,2013,VT,Vermont,3.8,3.8,3.5,4.1,"(43.62538123900049, -72.51764079099962)",50,GENDER
379738,2013,WA,Washington,4.5,4.5,4.2,4.8,"(47.52227862900048, -120.47001078999972)",53,GENDER
379740,2013,WA,Washington,3.2,3.2,2.9,3.4,"(47.52227862900048, -120.47001078999972)",53,GENDER
379746,2013,WI,Wisconsin,4.3,4.3,3.8,4.7,"(44.39319117400049, -89.81637074199966)",55,GENDER
379748,2013,WI,Wisconsin,2.7,2.7,2.3,3.0,"(44.39319117400049, -89.81637074199966)",55,GENDER
379754,2013,WV,West Virginia,5.1,5.1,4.7,5.5,"(38.66551020200046, -80.71264013499967)",54,GENDER
379756,2013,WV,West Virginia,3.8,3.8,3.4,4.2,"(38.66551020200046, -80.71264013499967)",54,GENDER
379762,2013,WY,Wyoming,4.0,4.0,3.6,4.5,"(43.23554134300048, -108.10983035299967)",56,GENDER
379764,2013,WY,Wyoming,2.3,2.3,2.0,2.6,"(43.23554134300048, -108.10983035299967)",56,GENDER
519098,2012,AK,Alaska,2.3,2.3,1.9,2.7,"(64.84507995700051, -147.72205903599973)",2,GENDER
519119,2012,AZ,Arizona,3.7,3.7,3.2,4.2,"(34.865970280000454, -111.76381127699972)",4,GENDER
519127,2012,GA,Georgia,2.8,2.8,2.4,3.2,"(32.83968109300048, -83.62758034599966)",13,GENDER
519148,2012,HI,Hawaii,2.6,2.6,2.3,2.9,"(21.304850435000446, -157.85774940299973)",15,GENDER
519230,2012,US,United States,3.3,3.3,3.2,3.4,,59,GENDER
519231,2012,AL,Alabama,4.4,4.4,4.0,4.9,"(32.84057112200048, -86.63186076199969)",1,GENDER
519232,2012,AR,Arkansas,3.9,3.9,3.4,4.4,"(34.74865012400045, -92.27449074299966)",5,GENDER
519233,2012,CA,California,3.3,3.3,3.0,3.5,"(37.63864012300047, -120.99999953799971)",6,GENDER
519234,2012,CO,Colorado,3.0,3.0,2.7,3.3,"(38.843840757000464, -106.13361092099967)",8,GENDER
519235,2012,CT,Connecticut,3.2,3.2,2.9,3.5,"(41.56266102000046, -72.64984095199964)",9,GENDER
519236,2012,DE,Delaware,3.0,3.0,2.5,3.5,"(39.008830667000495, -75.57774116799965)",10,GENDER
519237,2012,DC,District of Columbia,3.5,3.5,2.9,4.0,"(38.907192, -77.036871)",11,GENDER
519238,2012,FL,Florida,4.0,4.0,3.5,4.5,"(28.932040377000476, -81.92896053899966)",12,GENDER
519239,2012,ID,Idaho,3.2,3.2,2.6,3.7,"(43.682630005000476, -114.3637300419997)",16,GENDER
519240,2012,IL,Illinois,3.3,3.3,2.8,3.8,"(40.48501028300046, -88.99771017799969)",17,GENDER
519241,2012,IN,Indiana,3.5,3.5,3.2,3.9,"(39.766910452000445, -86.14996019399968)",18,GENDER
519242,2012,IA,Iowa,2.5,2.5,2.2,2.7,"(42.46940091300047, -93.81649055599968)",19,GENDER
519243,2012,KS,Kansas,2.6,2.6,2.4,2.9,"(38.34774030000045, -98.20078122699965)",20,GENDER
519244,2012,KY,Kentucky,4.3,4.3,3.8,4.7,"(37.645970271000465, -84.77497104799966)",21,GENDER
519245,2012,LA,Louisiana,3.3,3.3,2.8,3.7,"(31.31266064400046, -92.44568007099969)",22,GENDER
519246,2012,ME,Maine,3.8,3.8,3.4,4.1,"(45.254228894000505, -68.98503133599962)",23,GENDER
519247,2012,MD,Maryland,2.7,2.7,2.3,3.0,"(39.29058096400047, -76.60926011099963)",24,GENDER
519248,2012,MA,Massachusetts,3.3,3.3,3.1,3.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
519249,2012,MI,Michigan,3.3,3.3,3.0,3.6,"(44.6613195430005, -84.71439026999968)",26,GENDER
519250,2012,MN,Minnesota,2.6,2.6,2.3,2.8,"(46.35564873600049, -94.79420050299967)",27,GENDER
519251,2012,MS,Mississippi,3.8,3.8,3.4,4.3,"(32.745510099000455, -89.53803082499968)",28,GENDER
519252,2012,MO,Missouri,3.6,3.6,3.1,4.0,"(38.635790776000476, -92.56630005299968)",29,GENDER
519253,2012,MT,Montana,3.2,3.2,2.8,3.5,"(47.06652897200047, -109.42442064499971)",30,GENDER
519254,2012,NE,Nebraska,2.6,2.6,2.4,2.8,"(41.6410409880005, -99.36572062299967)",31,GENDER
519255,2012,NV,Nevada,3.1,3.1,2.6,3.5,"(39.493240390000494, -117.07184056399967)",32,GENDER
519256,2012,NH,New Hampshire,3.2,3.2,2.8,3.6,"(43.65595011300047, -71.50036091999965)",33,GENDER
519257,2012,NJ,New Jersey,2.9,2.9,2.7,3.2,"(40.13057004800049, -74.27369128799967)",34,GENDER
519258,2012,NM,New Mexico,3.5,3.5,3.1,3.8,"(34.52088095200048, -106.24058098499967)",35,GENDER
519259,2012,NY,New York,3.5,3.5,3.0,4.0,"(42.82700103200045, -75.54397042699964)",36,GENDER
519260,2012,NC,North Carolina,3.4,3.4,3.1,3.7,"(35.466220975000454, -79.15925046299964)",37,GENDER
519261,2012,ND,North Dakota,2.3,2.3,2.0,2.7,"(47.47531977900047, -100.11842104899966)",38,GENDER
519262,2012,OH,Ohio,3.4,3.4,3.1,3.7,"(40.06021014100048, -82.40426005599966)",39,GENDER
519263,2012,OK,Oklahoma,3.6,3.6,3.2,4.0,"(35.47203135600046, -97.52107021399968)",40,GENDER
519264,2012,OR,Oregon,3.8,3.8,3.3,4.3,"(44.56744942400047, -120.15503132599969)",41,GENDER
519265,2012,PA,Pennsylvania,3.1,3.1,2.9,3.4,"(40.79373015200048, -77.86070029399963)",42,GENDER
519266,2012,RI,Rhode Island,3.6,3.6,3.1,4.2,"(41.70828019300046, -71.52247031399963)",44,GENDER
519267,2012,SC,South Carolina,3.5,3.5,3.1,3.8,"(33.998821303000454, -81.04537120699968)",45,GENDER
519268,2012,SD,South Dakota,2.8,2.8,2.4,3.2,"(44.353130053000484, -100.3735306369997)",46,GENDER
519269,2012,TN,Tennessee,3.2,3.2,2.8,3.7,"(35.68094058000048, -85.77449091399967)",47,GENDER
519270,2012,TX,Texas,3.2,3.2,2.8,3.5,"(31.827240407000488, -99.42677020599967)",48,GENDER
519271,2012,UT,Utah,2.7,2.7,2.5,3.0,"(39.360700171000474, -111.58713063499971)",49,GENDER
519272,2012,VT,Vermont,3.2,3.2,2.8,3.6,"(43.62538123900049, -72.51764079099962)",50,GENDER
519273,2012,VA,Virginia,3.3,3.3,2.9,3.7,"(37.54268067400045, -78.45789046299967)",51,GENDER
519274,2012,WA,Washington,3.3,3.3,3.0,3.6,"(47.52227862900048, -120.47001078999972)",53,GENDER
519275,2012,WV,West Virginia,3.6,3.6,3.2,4.0,"(38.66551020200046, -80.71264013499967)",54,GENDER
519276,2012,WI,Wisconsin,3.6,3.6,3.0,4.1,"(44.39319117400049, -89.81637074199966)",55,GENDER
519277,2012,WY,Wyoming,3.0,3.0,2.6,3.5,"(43.23554134300048, -108.10983035299967)",56,GENDER
519278,2012,GU,Guam,2.6,2.6,2.0,3.2,"(13.444304, 144.793731)",66,GENDER
519279,2012,PR,Puerto Rico,2.9,2.9,2.5,3.3,"(18.220833, -66.590149)",72,GENDER
519280,2012,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
519281,2012,US,United States,4.4,4.4,4.2,4.5,,59,GENDER
519282,2012,AL,Alabama,5.9,5.9,5.5,6.4,"(32.84057112200048, -86.63186076199969)",1,GENDER
519283,2012,AK,Alaska,4.1,4.1,3.6,4.6,"(64.84507995700051, -147.72205903599973)",2,GENDER
519284,2012,AZ,Arizona,4.3,4.3,3.9,4.8,"(34.865970280000454, -111.76381127699972)",4,GENDER
519285,2012,AR,Arkansas,5.4,5.4,5.0,5.9,"(34.74865012400045, -92.27449074299966)",5,GENDER
519286,2012,CA,California,4.4,4.4,4.1,4.6,"(37.63864012300047, -120.99999953799971)",6,GENDER
519287,2012,CO,Colorado,4.0,4.0,3.7,4.2,"(38.843840757000464, -106.13361092099967)",8,GENDER
519288,2012,CT,Connecticut,4.0,4.0,3.7,4.3,"(41.56266102000046, -72.64984095199964)",9,GENDER
519289,2012,DE,Delaware,4.3,4.3,3.8,4.7,"(39.008830667000495, -75.57774116799965)",10,GENDER
519290,2012,DC,District of Columbia,4.2,4.2,3.5,4.8,"(38.907192, -77.036871)",11,GENDER
519291,2012,FL,Florida,4.8,4.8,4.4,5.3,"(28.932040377000476, -81.92896053899966)",12,GENDER
519292,2012,GA,Georgia,4.4,4.4,4.0,4.8,"(32.83968109300048, -83.62758034599966)",13,GENDER
519293,2012,HI,Hawaii,3.3,3.3,2.9,3.6,"(21.304850435000446, -157.85774940299973)",15,GENDER
519294,2012,ID,Idaho,4.4,4.4,3.9,5.0,"(43.682630005000476, -114.3637300419997)",16,GENDER
519295,2012,IL,Illinois,3.7,3.7,3.3,4.0,"(40.48501028300046, -88.99771017799969)",17,GENDER
519296,2012,IN,Indiana,5.1,5.1,4.7,5.4,"(39.766910452000445, -86.14996019399968)",18,GENDER
519297,2012,IA,Iowa,3.6,3.6,3.3,3.9,"(42.46940091300047, -93.81649055599968)",19,GENDER
519298,2012,KS,Kansas,3.8,3.8,3.6,4.1,"(38.34774030000045, -98.20078122699965)",20,GENDER
519299,2012,KY,Kentucky,5.6,5.6,5.2,5.9,"(37.645970271000465, -84.77497104799966)",21,GENDER
519300,2012,LA,Louisiana,4.8,4.8,4.4,5.2,"(31.31266064400046, -92.44568007099969)",22,GENDER
519301,2012,ME,Maine,4.2,4.2,3.9,4.5,"(45.254228894000505, -68.98503133599962)",23,GENDER
519302,2012,MD,Maryland,4.2,4.2,3.8,4.5,"(39.29058096400047, -76.60926011099963)",24,GENDER
519303,2012,MA,Massachusetts,4.2,4.2,3.9,4.4,"(42.27687047000046, -72.08269067499964)",25,GENDER
519304,2012,MI,Michigan,4.9,4.9,4.6,5.3,"(44.6613195430005, -84.71439026999968)",26,GENDER
519305,2012,MN,Minnesota,3.5,3.5,3.3,3.8,"(46.35564873600049, -94.79420050299967)",27,GENDER
